VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-02 03:38:10,2016-01-02 03:39:35,5,.45,-73.912590026855469,40.756069183349609,1,N,-73.909492492675781,40.761188507080078,1,3.5,0.5,0.5,1.2,0,0.3,6
1,2016-01-02 03:38:11,2016-01-02 03:48:27,1,3.10,-73.9873046875,40.729484558105469,1,N,-73.964218139648437,40.762260437011719,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-01-02 03:38:11,2016-01-02 03:44:12,1,1.40,-73.984306335449219,40.7593994140625,1,N,-73.988960266113281,40.774372100830078,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02 03:38:11,2016-01-02 03:50:07,1,2.00,-74.004623413085938,40.752143859863281,1,N,-73.984992980957031,40.733722686767578,1,10,0.5,0.5,2,0,0.3,13.3
1,2016-01-02 03:38:12,2016-01-02 03:46:56,1,2.10,-73.98907470703125,40.718643188476563,1,N,-73.978675842285156,40.741157531738281,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-01-02 03:38:13,2016-01-02 03:45:03,1,.90,-74.008705139160156,40.740703582763672,1,N,-73.996749877929687,40.746986389160156,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-01-02 03:38:13,2016-01-02 03:47:09,5,3.00,-73.987174987792969,40.729461669921875,1,N,-73.96417236328125,40.762226104736328,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-01-02 03:38:13,2016-01-02 03:56:05,1,5.52,-73.99542236328125,40.717319488525391,1,N,-73.980361938476562,40.780330657958984,1,18,0.5,0.5,1.5,0,0.3,20.8
1,2016-01-02 03:38:14,2016-01-02 03:42:56,2,1.30,0,0,1,N,0,0,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-01-02 03:38:14,2016-01-02 03:40:48,1,.60,-73.986000061035156,40.730941772460938,1,N,-73.993263244628906,40.724517822265625,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-02 03:38:14,2016-01-02 03:42:19,1,.98,-73.9852294921875,40.731899261474609,1,N,-73.983322143554688,40.722148895263672,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-01-02 03:38:14,2016-01-02 03:48:50,2,5.32,-73.975227355957031,40.789928436279297,1,N,-73.935386657714844,40.851001739501953,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-01-02 03:38:14,2016-01-02 03:47:16,6,2.78,-74.001724243164062,40.732452392578125,1,N,-73.997657775878906,40.761051177978516,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-01-02 03:38:15,2016-01-02 03:59:31,1,8.89,-73.985748291015625,40.758697509765625,1,N,-73.935707092285156,40.841823577880859,1,26.5,0.5,0.5,1,0,0.3,28.8
1,2016-01-02 03:38:19,2016-01-02 03:47:47,1,1.80,-73.970970153808594,40.751598358154297,1,N,-73.981857299804688,40.765590667724609,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-01-02 03:38:19,2016-01-02 03:43:31,1,1.70,-73.985260009765625,40.723621368408203,1,N,-73.974464416503906,40.744209289550781,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-01-02 03:38:19,2016-01-02 03:50:26,1,3.55,-74.0006103515625,40.729953765869141,1,N,-73.951766967773438,40.715072631835938,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-01-02 03:38:21,2016-01-02 03:57:39,1,4.90,-74.002151489257813,40.739814758300781,1,N,-73.957206726074219,40.801715850830078,1,18,0.5,0.5,5.75,0,0.3,25.05
1,2016-01-02 03:38:21,2016-01-02 03:46:33,3,3.50,-73.983146667480469,40.72113037109375,1,N,-73.975852966308594,40.751396179199219,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-01-02 03:38:22,2016-01-02 03:39:13,1,.00,-73.986122131347656,40.758323669433594,1,N,-73.986213684082031,40.758598327636719,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-01-02 03:38:23,2016-01-02 03:46:41,2,4.50,-73.975914001464844,40.744697570800781,1,N,-74.012611389160156,40.701576232910156,1,14,0.5,0.5,0,0,0.3,15.3
2,2016-01-02 03:38:23,2016-01-02 04:06:17,1,9.80,-74.0001220703125,40.728569030761719,1,N,-73.951576232910156,40.813640594482422,1,31,0.5,0.5,6.46,0,0.3,38.76
2,2016-01-02 03:38:23,2016-01-02 03:41:34,1,1.06,-73.954261779785156,40.798965454101563,1,N,-73.952911376953125,40.789031982421875,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 03:38:25,2016-01-02 03:54:32,1,5.00,-73.989891052246094,40.757076263427734,1,N,-74.013778686523438,40.702339172363281,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-01-02 03:38:26,2016-01-02 03:45:31,5,1.28,-73.999427795410156,40.729949951171875,1,N,-73.981056213378906,40.721168518066406,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02 03:38:27,2016-01-02 03:40:32,2,.60,-73.99920654296875,40.7342529296875,1,N,-73.99615478515625,40.732460021972656,1,4,0.5,0.5,1.3,0,0.3,6.6
2,2016-01-02 03:38:27,2016-01-02 03:51:21,1,2.11,-73.988822937011719,40.719280242919922,1,N,-73.998207092285156,40.738010406494141,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-01-02 03:38:29,2016-01-02 03:40:48,3,.50,-73.988128662109375,40.764930725097656,1,N,-73.994499206542969,40.763378143310547,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-01-02 03:38:29,2016-01-02 03:58:02,1,5.73,-73.985877990722656,40.722984313964844,1,N,-73.998199462890625,40.760738372802734,1,19.5,0.5,0.5,0,0,0.3,20.8
1,2016-01-02 03:38:30,2016-01-02 03:44:52,1,1.10,-73.996673583984375,40.766643524169922,1,N,-73.983657836914063,40.767021179199219,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2016-01-02 03:38:30,2016-01-02 03:42:47,1,.80,-74.004219055175781,40.75177001953125,1,N,-74.000022888183594,40.743476867675781,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02 03:38:31,2016-01-02 03:57:30,1,4.20,-73.941230773925781,40.755073547363281,1,N,-73.934127807617188,40.775371551513672,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2016-01-02 03:38:32,2016-01-02 04:01:52,5,7.72,-74.005271911621094,40.740070343017578,1,N,-73.947654724121094,40.652793884277344,2,25,0.5,0.5,0,0,0.3,26.3
2,2016-01-02 03:38:32,2016-01-02 03:47:56,2,2.38,-73.986305236816406,40.756908416748047,1,N,-73.971527099609375,40.783710479736328,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2016-01-02 03:38:33,2016-01-02 03:43:31,1,.80,-73.986106872558594,40.758708953857422,1,N,-73.977073669433594,40.751861572265625,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02 03:38:33,2016-01-02 03:58:53,1,9.80,-73.987663269042969,40.719741821289063,1,N,-73.857643127441406,40.723579406738281,2,29,0.5,0.5,0,0,0.3,30.3
1,2016-01-02 03:38:33,2016-01-02 03:56:19,1,5.40,-73.987045288085938,40.756103515625,1,N,-73.956863403320313,40.712654113769531,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-01-02 03:38:33,2016-01-02 03:41:13,5,.55,-73.987251281738281,40.722400665283203,1,N,-73.980331420898438,40.723171234130859,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-01-02 03:38:35,2016-01-02 03:52:51,2,3.47,-73.9852294921875,40.723804473876953,1,N,-73.990005493164062,40.69122314453125,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-01-02 03:38:36,2016-01-02 04:02:43,1,16.80,-73.991790771484375,40.756160736083984,2,N,-73.782920837402344,40.643936157226562,1,52,0,0.5,5,5.54,0.3,63.34
1,2016-01-02 03:38:37,2016-01-02 03:43:44,1,1.80,-73.992500305175781,40.724323272705078,1,N,-73.976486206054688,40.748172760009766,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-01-02 03:38:37,2016-01-02 03:52:26,1,4.00,-73.986160278320312,40.722419738769531,1,N,-73.99267578125,40.763317108154297,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2016-01-02 03:38:37,2016-01-02 03:41:41,3,.71,-73.948188781738281,40.774559020996094,1,N,-73.956611633300781,40.771133422851563,1,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-02 03:38:38,2016-01-02 03:41:46,1,.70,-73.985260009765625,40.747627258300781,1,N,-73.979240417480469,40.741302490234375,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-02 03:38:39,2016-01-02 03:55:33,1,5.20,-74.005111694335938,40.740924835205078,1,N,-73.964622497558594,40.681568145751953,2,18,0.5,0.5,0,0,0.3,19.3
1,2016-01-02 03:38:40,2016-01-02 03:58:54,1,3.60,-73.982856750488281,40.727130889892578,1,N,-73.988014221191406,40.764125823974609,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-01-02 03:38:40,2016-01-02 03:45:38,2,1.46,-73.985389709472656,40.755100250244141,1,N,-73.984733581542969,40.739719390869141,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-01-02 03:38:41,2016-01-02 03:41:23,1,1.30,-74.006622314453125,40.744258880615234,1,N,-73.994773864746094,40.760387420654297,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02 03:38:42,2016-01-02 03:44:46,1,1.32,-73.9869384765625,40.722541809082031,1,N,-74.006278991699219,40.733100891113281,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-02 03:38:42,2016-01-02 04:00:20,1,5.02,-73.990501403808594,40.719249725341797,1,N,-74.010162353515625,40.706268310546875,1,18.5,0.5,0.5,1,0,0.3,20.8
2,2016-01-02 03:38:43,2016-01-02 03:53:12,1,4.07,-73.961906433105469,40.760246276855469,1,N,-73.970626831054687,40.801586151123047,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2016-01-02 03:38:44,2016-01-02 03:59:50,1,6.68,-73.923210144042969,40.692348480224609,1,N,-73.87548828125,40.736080169677734,2,23,0.5,0.5,0,0,0.3,24.3
1,2016-01-02 03:38:45,2016-01-02 03:42:43,1,1.40,-74.002479553222656,40.750007629394531,1,N,-73.986160278320312,40.759151458740234,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02 03:38:45,2016-01-02 03:42:21,1,.80,-74.001739501953125,40.730438232421875,1,N,-74.000999450683594,40.740036010742188,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-01-02 03:38:45,2016-01-02 03:43:52,1,1.41,-74.004318237304688,40.742206573486328,1,N,-73.987098693847656,40.747718811035156,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-01-02 03:38:46,2016-01-02 03:46:52,5,3.24,-73.995361328125,40.764823913574219,1,N,-73.969810485839844,40.798843383789063,1,11.5,0.5,0.5,2.2,0,0.3,15
2,2016-01-02 03:38:47,2016-01-02 03:44:09,5,1.29,-74.000167846679688,40.717861175537109,1,N,-73.987213134765625,40.72943115234375,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2016-01-02 03:38:49,2016-01-02 03:43:23,2,1.40,-73.919227600097656,40.7591552734375,1,N,-73.908981323242188,40.774749755859375,1,6.5,0.5,0.5,0.07,0,0.3,7.87
1,2016-01-02 03:38:49,2016-01-02 04:01:22,4,7.00,-74.002983093261719,40.733543395996094,1,N,-73.9259033203125,40.764228820800781,1,23,0.5,0.5,4.85,0,0.3,29.15
2,2016-01-02 03:38:49,2016-01-02 03:52:09,1,7.14,-73.969673156738281,40.784988403320312,1,N,-73.92425537109375,40.868385314941406,1,22,0.5,0.5,4.66,0,0.3,27.96
2,2016-01-02 03:38:49,2016-01-02 03:45:17,5,1.15,-73.984420776367188,40.74652099609375,1,N,-73.986038208007813,40.758159637451172,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-01-02 03:38:52,2016-01-02 03:48:38,1,2.00,-73.999069213867188,40.761051177978516,1,N,-73.977249145507813,40.745426177978516,1,9,0.5,0.5,1,0,0.3,11.3
2,2016-01-02 03:38:52,2016-01-02 03:43:08,2,1.15,-74.004127502441406,40.73809814453125,1,N,-73.990516662597656,40.747470855712891,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02 03:38:52,2016-01-02 03:49:35,1,2.82,-73.990646362304687,40.713970184326172,1,N,-73.992149353027344,40.690181732177734,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2016-01-02 03:38:53,2016-01-02 03:42:00,1,1.40,-73.968940734863281,40.758312225341797,1,N,-73.956306457519531,40.77557373046875,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02 03:38:53,2016-01-02 04:02:21,1,19.35,-74.006217956542969,40.712039947509766,2,N,-73.776313781738281,40.645790100097656,1,52,0,0.5,4,0,0.3,56.8
2,2016-01-02 03:38:55,2016-01-02 03:45:53,1,1.14,-73.932975769042969,40.768596649169922,1,N,-73.918800354003906,40.766048431396484,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-01-02 03:38:56,2016-01-02 03:45:30,6,2.33,-73.99249267578125,40.748638153076172,1,N,-74.009971618652344,40.720111846923828,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2016-01-02 03:38:58,2016-01-02 03:50:20,2,3.90,-73.987289428710938,40.752891540527344,1,N,-74.007278442382813,40.707656860351563,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2016-01-02 03:38:58,2016-01-02 03:52:49,1,4.20,-73.996437072753906,40.715778350830078,1,N,-73.986618041992188,40.665962219238281,1,15,0.5,0.5,0,0,0.3,16.3
2,2016-01-02 03:38:59,2016-01-02 03:52:28,1,3.74,-73.9898681640625,40.757350921630859,1,N,-73.949493408203125,40.785270690917969,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2016-01-02 03:39:00,2016-01-02 03:40:28,1,.10,0,0,1,N,0,0,2,3,0.5,0.5,0,0,0.3,4.3
1,2016-01-02 03:39:00,2016-01-02 03:48:45,2,3.10,-73.987823486328125,40.756488800048828,1,N,-73.952682495117187,40.780658721923828,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-01-02 03:39:01,2016-01-02 03:42:10,2,.20,-73.987762451171875,40.719825744628906,1,N,-73.990768432617188,40.721046447753906,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-01-02 03:39:01,2016-01-02 03:48:48,1,3.40,-73.936569213867187,40.806491851806641,1,N,-73.947647094726563,40.835456848144531,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-01-02 03:39:02,2016-01-02 03:42:30,2,.60,-73.985763549804688,40.731189727783203,1,N,-73.980331420898438,40.736011505126953,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-02 03:39:02,2016-01-02 03:43:52,6,1.27,-73.978530883789063,40.750099182128906,1,N,-73.981918334960938,40.762645721435547,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02 03:39:02,2016-01-02 03:43:13,1,1.14,-73.989776611328125,40.757492065429688,1,N,-73.973747253417969,40.754978179931641,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-01-02 03:39:03,2016-01-02 03:57:38,1,8.70,-73.993125915527344,40.719520568847656,1,N,-73.926849365234375,40.761566162109375,1,27,0.5,0.5,5.65,0,0.3,33.95
2,2016-01-02 03:39:03,2016-01-02 03:42:22,2,.91,-73.944290161132812,40.684768676757813,1,N,-73.955032348632813,40.688911437988281,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-02 03:39:04,2016-01-02 03:52:22,1,3.01,-73.972862243652344,40.756248474121094,1,N,-73.989372253417969,40.752811431884766,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-01-02 03:39:05,2016-01-02 03:57:46,1,9.90,-73.987075805664063,40.733196258544922,1,N,-73.900955200195313,40.771743774414063,2,28.5,0.5,0.5,0,0,0.3,29.8
1,2016-01-02 03:39:05,2016-01-02 03:50:11,1,3.10,-73.999717712402344,40.727035522460938,1,N,-73.995803833007812,40.762252807617188,1,12,0.5,0.5,1,0,0.3,14.3
1,2016-01-02 03:39:06,2016-01-02 03:54:30,2,4.90,-73.978012084960938,40.745811462402344,1,N,-73.976165771484375,40.795314788818359,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2016-01-02 03:39:07,2016-01-02 03:46:43,3,1.20,-73.990333557128906,40.760856628417969,1,N,-73.973724365234375,40.754501342773438,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-01-02 03:39:08,2016-01-02 03:47:56,1,3.02,-73.988311767578125,40.757320404052734,1,N,-73.956619262695312,40.775890350341797,1,10.5,0.5,0.5,2,0,0.3,13.8
1,2016-01-02 03:39:09,2016-01-02 03:44:18,1,1.30,-74.0057373046875,40.749965667724609,1,N,-73.991134643554687,40.749011993408203,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-02 03:39:09,2016-01-02 03:45:07,1,.43,-73.962242126464844,40.760421752929688,1,N,-73.963005065917969,40.758243560791016,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-01-02 03:39:09,2016-01-02 03:47:50,5,2.11,-73.987251281738281,40.722671508789063,1,N,-74.001007080078125,40.741649627685547,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-01-02 03:39:09,2016-01-02 03:43:52,1,.95,-73.988380432128906,40.720130920410156,1,N,-73.999496459960938,40.713951110839844,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-01-02 03:39:12,2016-01-02 04:05:59,3,18.97,-73.960098266601563,40.773441314697266,2,N,-73.787261962890625,40.647579193115234,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-01-02 03:39:13,2016-01-02 03:47:27,1,1.81,-74.00439453125,40.742332458496094,1,N,-74.010223388671875,40.719570159912109,1,8,0.5,0.5,0,0,0.3,9.3
2,2016-01-02 03:39:13,2016-01-02 03:44:06,1,.82,-74.002143859863281,40.750408172607422,1,N,-73.990463256835938,40.747142791748047,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 03:39:14,2016-01-02 03:46:17,1,2.70,-73.98760986328125,40.752902984619141,1,N,-73.9967041015625,40.722076416015625,1,9.5,0.5,0.5,1.5,0,0.3,12.3
2,2016-01-02 03:39:14,2016-01-02 03:43:13,1,.96,-73.998817443847656,40.728252410888672,1,N,-73.993133544921875,40.732440948486328,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-02 03:39:14,2016-01-02 03:49:04,1,2.15,-73.987510681152344,40.756309509277344,1,N,-73.991287231445313,40.748851776123047,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-01-02 03:39:15,2016-01-02 04:02:39,1,8.00,-73.995071411132813,40.765407562255859,1,N,-73.958045959472656,40.670143127441406,2,25.5,0.5,0.5,0,0,0.3,26.8
2,2016-01-02 03:39:15,2016-01-02 03:48:30,1,2.30,-73.992706298828125,40.713325500488281,1,N,-73.98193359375,40.740612030029297,1,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-01-02 03:39:16,2016-01-02 03:55:50,1,4.41,-73.985870361328125,40.728691101074219,1,N,-73.960716247558594,40.688796997070313,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2016-01-02 03:39:17,2016-01-02 04:03:20,1,13.10,-73.987060546875,40.729522705078125,1,N,-73.863883972167969,40.855266571044922,2,36,0.5,0.5,0,0,0.3,37.3
1,2016-01-02 03:39:17,2016-01-02 03:53:40,1,3.50,-73.969619750976563,40.753776550292969,1,N,-73.972877502441406,40.790431976318359,1,14,0.5,0.5,3,0,0.3,18.3
1,2016-01-02 03:39:17,2016-01-02 03:48:08,1,2.00,-73.968673706054688,40.791580200195313,1,N,-73.950294494628906,40.811332702636719,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-01-02 03:39:17,2016-01-02 03:45:28,1,2.04,-73.986579895019531,40.764118194580078,1,N,-73.998573303222656,40.740131378173828,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-01-02 03:39:18,2016-01-02 03:41:34,6,1.08,-73.982254028320312,40.731735229492188,1,N,-73.975227355957031,40.743762969970703,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-01-02 03:39:19,2016-01-02 03:46:49,1,2.70,-73.983505249023437,40.765972137451172,1,N,-73.966865539550781,40.801082611083984,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-01-02 03:39:19,2016-01-02 03:45:21,1,2.00,-73.984275817871094,40.754688262939453,1,N,-73.960540771484375,40.7623291015625,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-01-02 03:39:20,2016-01-02 03:46:59,1,1.90,-73.957756042480469,40.761447906494141,1,N,-73.959938049316406,40.781448364257813,1,8.5,0.5,0.5,1.75,0,0.3,11.55
2,2016-01-02 03:39:20,2016-01-02 03:46:50,1,3.67,-73.951667785644531,40.714801788330078,1,N,-73.994743347167969,40.699420928955078,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-01-02 03:39:20,2016-01-02 03:47:46,3,2.70,-74.002517700195313,40.750049591064453,1,N,-73.969078063964844,40.761211395263672,1,10,0.5,0.5,1.69,0,0.3,12.99
2,2016-01-02 03:39:23,2016-01-02 03:48:26,6,3.16,-73.988121032714844,40.764629364013672,1,N,-73.968772888183594,40.801780700683594,1,11,0.5,0.5,0.2,0,0.3,12.5
1,2016-01-02 03:39:24,2016-01-02 03:44:50,1,1.00,-74.0042724609375,40.720989227294922,1,N,-74.000686645507813,40.728897094726563,1,6,0.5,0.5,1.8,0,0.3,9.1
2,2016-01-02 03:39:24,2016-01-02 03:43:19,1,.73,-73.990287780761719,40.73455810546875,1,N,-73.989227294921875,40.739841461181641,1,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 03:39:25,2016-01-02 03:48:24,1,2.20,-73.999710083007812,40.728435516357422,1,N,-73.976470947265625,40.748153686523438,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-01-02 03:39:25,2016-01-02 03:54:23,1,6.10,-73.991432189941406,40.726890563964844,1,N,-73.918632507324219,40.765605926513672,1,19,0.5,0.5,2,0,0.3,22.3
2,2016-01-02 03:39:25,2016-01-02 03:42:38,1,1.38,-74.006790161132813,40.744224548339844,1,N,-73.997528076171875,40.761604309082031,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02 03:39:25,2016-01-02 03:45:40,5,.97,-73.989906311035156,40.714141845703125,1,N,-73.982940673828125,40.726829528808594,1,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-02 03:39:25,2016-01-02 03:57:08,3,8.41,-73.983627319335938,40.755878448486328,1,N,-73.874977111816406,40.726947784423828,2,25,0.5,0.5,0,0,0.3,26.3
2,2016-01-02 03:39:26,2016-01-02 03:41:49,1,.84,-74.000083923339844,40.743148803710938,1,N,-73.99822998046875,40.75091552734375,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-01-02 03:39:27,2016-01-02 03:52:48,4,3.10,-73.99664306640625,40.763282775878906,1,N,-73.983917236328125,40.73175048828125,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2016-01-02 03:39:27,2016-01-02 03:41:10,1,.65,-73.98681640625,40.756439208984375,1,N,-73.984321594238281,40.749900817871094,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-01-02 03:39:27,2016-01-02 03:56:31,1,10.42,-73.996025085449219,40.759815216064453,1,N,-73.9091796875,40.833271026611328,2,29.5,0.5,0.5,0,0,0.3,30.8
1,2016-01-02 03:39:28,2016-01-02 03:39:45,1,.00,-73.942131042480469,40.812591552734375,1,N,-73.942344665527344,40.812423706054688,2,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-01-02 03:39:28,2016-01-02 03:56:38,1,2.55,-73.95867919921875,40.712879180908203,1,N,-73.949737548828125,40.728870391845703,1,13.5,0.5,0.5,1,0,0.3,15.8
1,2016-01-02 03:39:29,2016-01-02 03:47:00,1,1.30,-73.966415405273437,40.764633178710937,1,N,-73.981414794921875,40.773555755615234,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2016-01-02 03:39:29,2016-01-02 03:44:51,1,2.38,-73.960540771484375,40.761749267578125,1,N,-73.939178466796875,40.793449401855469,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-01-02 03:39:30,2016-01-02 03:45:50,3,1.30,-74.000541687011719,40.729999542236328,1,N,-73.9993896484375,40.742542266845703,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-01-02 03:39:30,2016-01-02 03:41:28,1,.56,-73.949119567871094,40.781421661376953,1,N,-73.94732666015625,40.775928497314453,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-01-02 03:39:30,2016-01-02 03:53:41,6,4.97,-73.997634887695312,40.720809936523438,1,N,-73.979148864746094,40.777305603027344,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2016-01-02 03:39:31,2016-01-02 03:48:24,1,2.00,-73.9620361328125,40.760459899902344,1,N,-73.984725952148437,40.759063720703125,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02 03:39:31,2016-01-02 03:49:58,2,2.40,-74.002281188964844,40.733146667480469,1,N,-74.013206481933594,40.708213806152344,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2016-01-02 03:39:31,2016-01-02 03:49:14,1,2.39,-73.9647216796875,40.755924224853516,1,N,-73.980598449707031,40.778190612792969,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-01-02 03:39:32,2016-01-02 03:47:03,1,1.45,-73.992103576660156,40.725818634033203,1,N,-73.998176574707031,40.740489959716797,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-01-02 03:39:33,2016-01-02 03:54:22,6,7.64,-73.96856689453125,40.79132080078125,1,N,-73.894020080566406,40.846549987792969,1,23,0.5,0.5,1.5,0,0.3,25.8
2,2016-01-02 03:39:33,2016-01-02 03:48:39,1,3.12,-73.996116638183594,40.726230621337891,1,N,-73.967758178710937,40.76007080078125,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-01-02 03:39:33,2016-01-02 03:47:03,1,2.02,-73.956733703613281,40.719993591308594,1,N,-73.943572998046875,40.708896636962891,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2016-01-02 03:39:34,2016-01-02 03:47:36,1,1.80,-74.004013061523438,40.741809844970703,1,N,-73.976829528808594,40.733440399169922,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-01-02 03:39:34,2016-01-02 03:44:25,5,1.02,-74.002548217773438,40.750038146972656,1,N,-73.985160827636719,40.748580932617188,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02 03:39:36,2016-01-02 03:48:59,4,1.50,-74.007949829101563,40.740303039550781,1,N,-74.002143859863281,40.726436614990234,1,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02 03:39:36,2016-01-02 03:50:09,2,2.80,-73.982681274414063,40.763374328613281,1,N,-73.984458923339844,40.733005523681641,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-01-02 03:39:36,2016-01-02 03:46:31,1,2.25,-73.968063354492187,40.752609252929687,1,N,-73.956016540527344,40.778759002685547,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-01-02 03:39:37,2016-01-02 03:45:07,1,2.20,-73.988082885742187,40.764629364013672,1,N,-73.994621276855469,40.740589141845703,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-01-02 03:39:39,2016-01-02 03:57:20,1,5.55,-73.980644226074219,40.780094146728516,1,N,-73.920463562011719,40.830883026123047,2,18.5,0.5,0.5,0,0,0.3,19.8
